2023-11-07 00:08:55,249.0249 |     INFO | handle_request | 经过验证，为微信服务器信息
2023-11-07 00:08:55,251.0251 |     INFO | handle_request | 用户发送的消息类型是【event】
2023-11-07 00:08:55,252.0252 |     INFO | handle_post | 用户id：【ojk036kPB99gY-Ehw0rS8qVs4PgM】
2023-11-07 00:08:55,253.0253 |     INFO | handle_post | 本次消息的MsgId：【None】
2023-11-07 00:08:55,253.0253 |     INFO | handle_post | 本次消息的create_time：【1699286935】
2023-11-07 00:08:55,254.0254 |     INFO | Auth | 项目启动中...
2023-11-07 00:08:55,254.0254 |     INFO | Auth | 加载配置文件 C:\Users\zibuyu\.aligo\aligo.json
2023-11-07 00:08:55,254.0254 |     INFO | Auth | 日志等级 DEBUG
2023-11-07 00:08:55,255.0255 |     INFO | Auth | Windows 操作系统
2023-11-07 00:08:55,256.0256 |     INFO | handle_post | 获取阿里云盘中所有用户的历史数据文件
2023-11-07 00:08:55,305.0305 |     INFO | handle_request | 经过验证，为微信服务器信息
2023-11-07 00:08:55,307.0307 |     INFO | handle_request | 用户发送的消息类型是【location】
2023-11-07 00:08:55,308.0308 |     INFO | handle_post | 用户id：【ojk036kPB99gY-Ehw0rS8qVs4PgM】
2023-11-07 00:08:55,309.0309 |     INFO | handle_post | 本次消息的MsgId：【24327937702451036】
2023-11-07 00:08:55,309.0309 |     INFO | handle_post | 本次消息的create_time：【1699286935】
2023-11-07 00:08:55,310.0310 |     INFO | Auth | 项目启动中...
2023-11-07 00:08:55,311.0311 |     INFO | Auth | 加载配置文件 C:\Users\zibuyu\.aligo\aligo.json
2023-11-07 00:08:55,311.0311 |     INFO | Auth | 日志等级 DEBUG
2023-11-07 00:08:55,311.0311 |     INFO | Auth | Windows 操作系统
2023-11-07 00:08:55,313.0313 |     INFO | handle_post | 获取阿里云盘中所有用户的历史数据文件
2023-11-07 00:08:56,091.0091 |     INFO | Auth | POST https://api.aliyundrive.com/adrive/v3/file/list?jsonmask=next_marker%2Citems%28name%2Cfile_id%2Cdrive_id%2Ctype%2Csize%2Ccreated_at%2Cupdated_at%2Ccategory%2Cfile_extension%2Cparent_file_id%2Cmime_type%2Cstarred%2Cthumbnail%2Curl%2Cstreams_info%2Ccontent_hash%2Cuser_tags%2Cuser_meta%2Ctrashed%2Cvideo_media_metadata%2Cvideo_preview_metadata%2Csync_meta%2Csync_device_flag%2Csync_flag%2Cpunish_flag 200 10324
2023-11-07 00:08:56,092.0092 |     INFO | handle_post | 该用户拥有历史数据，开始下载历史数据
2023-11-07 00:08:56,108.0108 |     INFO | Auth | POST https://api.aliyundrive.com/adrive/v3/file/list?jsonmask=next_marker%2Citems%28name%2Cfile_id%2Cdrive_id%2Ctype%2Csize%2Ccreated_at%2Cupdated_at%2Ccategory%2Cfile_extension%2Cparent_file_id%2Cmime_type%2Cstarred%2Cthumbnail%2Curl%2Cstreams_info%2Ccontent_hash%2Cuser_tags%2Cuser_meta%2Ctrashed%2Cvideo_media_metadata%2Cvideo_preview_metadata%2Csync_meta%2Csync_device_flag%2Csync_flag%2Cpunish_flag 200 10334
2023-11-07 00:08:56,110.0110 |     INFO | handle_post | 该用户拥有历史数据，开始下载历史数据
2023-11-07 00:08:56,758.0758 |     INFO | handle_post | 用户历史数据文件下载完成
2023-11-07 00:08:56,761.0761 |     INFO | handle_post | 成功载入历史信息...
2023-11-07 00:08:56,819.0819 |     INFO | handle_post | 用户历史数据文件下载完成
2023-11-07 00:08:56,821.0821 |     INFO | handle_post | 成功载入历史信息...
2023-11-07 00:09:10,577.0577 |     INFO | handle_request | 经过验证，为微信服务器信息
2023-11-07 00:09:10,579.0579 |     INFO | handle_request | 用户发送的消息类型是【text】
2023-11-07 00:09:10,580.0580 |     INFO | handle_post | 用户id：【ojk036kPB99gY-Ehw0rS8qVs4PgM】
2023-11-07 00:09:10,581.0581 |     INFO | handle_post | 本次消息的MsgId：【24327938382831118】
2023-11-07 00:09:10,581.0581 |     INFO | handle_post | 本次消息的create_time：【1699286950】
2023-11-07 00:09:10,583.0583 |     INFO | Auth | 项目启动中...
2023-11-07 00:09:10,583.0583 |     INFO | Auth | 加载配置文件 C:\Users\zibuyu\.aligo\aligo.json
2023-11-07 00:09:10,583.0583 |     INFO | Auth | 日志等级 DEBUG
2023-11-07 00:09:10,584.0584 |     INFO | Auth | Windows 操作系统
2023-11-07 00:09:10,585.0585 |     INFO | handle_post | 获取阿里云盘中所有用户的历史数据文件
